"UF";"Município";"Cargo";"Quantitativo";"Vaga";"Concorrência";
"BA";"CANDIBA";"Prefeito";"3";"1";"3,00"
"BA";"CÂNDIDO SALES";"Prefeito";"6";"1";"6,00"
"BA";"CANSANÇÃO";"Prefeito";"4";"1";"4,00"
"BA";"CANUDOS";"Prefeito";"4";"1";"4,00"
"BA";"CAPELA DO ALTO ALEGRE";"Prefeito";"2";"1";"2,00"
"BA";"CAPIM GROSSO";"Prefeito";"3";"1";"3,00"
"BA";"CARAÍBAS";"Prefeito";"3";"1";"3,00"
"BA";"CARAVELAS";"Prefeito";"4";"1";"4,00"
"BA";"CARDEAL DA SILVA";"Prefeito";"2";"1";"2,00"
"BA";"CARINHANHA";"Prefeito";"4";"1";"4,00"
"BA";"CASA NOVA";"Prefeito";"5";"1";"5,00"
"BA";"CASTRO ALVES";"Prefeito";"4";"1";"4,00"
"BA";"CATOLÂNDIA";"Prefeito";"2";"1";"2,00"
"BA";"CATU";"Prefeito";"6";"1";"6,00"
"BA";"CATURAMA";"Prefeito";"2";"1";"2,00"
"BA";"CENTRAL";"Prefeito";"5";"1";"5,00"
"BA";"CHORROCHÓ";"Prefeito";"3";"1";"3,00"
"BA";"CÍCERO DANTAS";"Prefeito";"3";"1";"3,00"
"BA";"CIPÓ";"Prefeito";"4";"1";"4,00"
"BA";"COARACI";"Prefeito";"5";"1";"5,00"
"BA";"COCOS";"Prefeito";"2";"1";"2,00"
"BA";"CONCEIÇÃO DA FEIRA";"Prefeito";"4";"1";"4,00"
"BA";"CONCEIÇÃO DO ALMEIDA";"Prefeito";"2";"1";"2,00"
"BA";"CONCEIÇÃO DO COITÉ";"Prefeito";"3";"1";"3,00"
"BA";"CONCEIÇÃO DO JACUÍPE";"Prefeito";"7";"1";"7,00"
"BA";"CONDE";"Prefeito";"3";"1";"3,00"
"BA";"CONDEÚBA";"Prefeito";"2";"1";"2,00"
"BA";"CONTENDAS DO SINCORÁ";"Prefeito";"2";"1";"2,00"
"BA";"CORAÇÃO DE MARIA";"Prefeito";"5";"1";"5,00"
"BA";"CORDEIROS";"Prefeito";"2";"1";"2,00"
"BA";"CORIBE";"Prefeito";"2";"1";"2,00"
"BA";"CORONEL JOÃO SÁ";"Prefeito";"2";"1";"2,00"
"BA";"CORRENTINA";"Prefeito";"8";"1";"8,00"
"BA";"COTEGIPE";"Prefeito";"3";"1";"3,00"
"BA";"CRAVOLÂNDIA";"Prefeito";"2";"1";"2,00"
"BA";"CRISÓPOLIS";"Prefeito";"2";"1";"2,00"
"BA";"CRISTÓPOLIS";"Prefeito";"4";"1";"4,00"
"BA";"CRUZ DAS ALMAS";"Prefeito";"3";"1";"3,00"
"BA";"CURAÇÁ";"Prefeito";"3";"1";"3,00"
"BA";"DÁRIO MEIRA";"Prefeito";"5";"1";"5,00"
"BA";"DIAS D'ÁVILA";"Prefeito";"7";"1";"7,00"
"BA";"DOM BASÍLIO";"Prefeito";"2";"1";"2,00"
"BA";"DOM MACEDO COSTA";"Prefeito";"2";"1";"2,00"
"BA";"ELÍSIO MEDRADO";"Prefeito";"3";"1";"3,00"
"BA";"ENCRUZILHADA";"Prefeito";"3";"1";"3,00"
"BA";"ENTRE RIOS";"Prefeito";"6";"1";"6,00"
"BA";"ÉRICO CARDOSO";"Prefeito";"2";"1";"2,00"
"BA";"ESPLANADA";"Prefeito";"3";"1";"3,00"
"BA";"EUCLIDES DA CUNHA";"Prefeito";"3";"1";"3,00"
"BA";"EUNÁPOLIS";"Prefeito";"5";"1";"5,00"
"BA";"FÁTIMA";"Prefeito";"2";"1";"2,00"
"BA";"FEIRA DA MATA";"Prefeito";"2";"1";"2,00"
"BA";"FEIRA DE SANTANA";"Prefeito";"10";"1";"10,00"
"BA";"FILADÉLFIA";"Prefeito";"4";"1";"4,00"
"BA";"FIRMINO ALVES";"Prefeito";"4";"1";"4,00"
"BA";"FLORESTA AZUL";"Prefeito";"2";"1";"2,00"
"BA";"FORMOSA DO RIO PRETO";"Prefeito";"3";"1";"3,00"
"BA";"GANDU";"Prefeito";"3";"1";"3,00"
"BA";"GAVIÃO";"Prefeito";"3";"1";"3,00"
"BA";"GENTIO DO OURO";"Prefeito";"2";"1";"2,00"
"BA";"GLÓRIA";"Prefeito";"3";"1";"3,00"
"BA";"GONGOGI";"Prefeito";"4";"1";"4,00"
"BA";"GOVERNADOR MANGABEIRA";"Prefeito";"4";"1";"4,00"
"BA";"GUAJERU";"Prefeito";"2";"1";"2,00"
"BA";"GUANAMBI";"Prefeito";"3";"1";"3,00"
"BA";"GUARATINGA";"Prefeito";"5";"1";"5,00"
"BA";"HELIÓPOLIS";"Prefeito";"2";"1";"2,00"
"BA";"IAÇU";"Prefeito";"4";"1";"4,00"
"BA";"IBIASSUCÊ";"Prefeito";"4";"1";"4,00"
"BA";"IBICARAÍ";"Prefeito";"5";"1";"5,00"
"BA";"IBICOARA";"Prefeito";"2";"1";"2,00"
"BA";"IBICUÍ";"Prefeito";"2";"1";"2,00"
"BA";"IBIPEBA";"Prefeito";"3";"1";"3,00"
"BA";"IBIPITANGA";"Prefeito";"2";"1";"2,00"
"BA";"IBIQUERA";"Prefeito";"2";"1";"2,00"
"BA";"IBIRAPITANGA";"Prefeito";"2";"1";"2,00"
"BA";"IBIRAPUÃ";"Prefeito";"3";"1";"3,00"
"BA";"IBIRATAIA";"Prefeito";"4";"1";"4,00"
"BA";"IBITIARA";"Prefeito";"2";"1";"2,00"
"BA";"IBITITÁ";"Prefeito";"2";"1";"2,00"
"BA";"IBOTIRAMA";"Prefeito";"2";"1";"2,00"
"BA";"ICHU";"Prefeito";"3";"1";"3,00"
"BA";"IGAPORÃ";"Prefeito";"2";"1";"2,00"
"BA";"IGRAPIÚNA";"Prefeito";"4";"1";"4,00"
